Soil_ID,latitude,longitude,Depth_cm,Texture,pH,Organic_Matter_%,Moisture_Content_%,Bulk_Density_g/cm³,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm,Cation_Exchange_Capacity_meq/100g,Electrical_Conductivity_dS/m,Soil_Color,Porosity_%,Water_Holding_Capacity_%
785600,34.65139304,73.96219903,29.38509054,loamy,5.128851608,6.33176787,28.15096773,0.803387399,179.6837927,24.57551453,205.4347552,11.94621297,2.804963526,black,46.91996915,27.21327841
785751,11.07909758,90.66661827,18.85200331,sandy,6.492452807,1.055970212,32.3672235,1.125529609,38.34110671,46.87896263,282.3260789,38.60365773,1.153914077,red,45.98291853,44.34291125
785791,26.42430996,73.54524883,21.68813355,clayey,7.521957822,6.126336741,6.252318575,1.052760613,52.10559779,24.05447569,139.3139766,17.64836812,2.041108348,brown,29.24862645,53.20837063
785804,32.31561037,96.25684521,28.46765074,loamy,8.930600902,8.864151393,17.14820524,0.968567072,20.87482038,32.45911669,202.8472615,23.36117097,4.128752442,red,38.21284743,59.72025839
785818,11.67338722,78.97112179,9.761553892,loamy,8.16931518,2.408360535,31.24968428,1.133276734,144.8830768,47.53589281,240.4031651,21.70209842,1.030051513,black,33.02717399,54.00134621
785840,27.61129467,75.34868968,9.240540884,clayey,8.831312854,7.639505922,25.00773251,0.987329202,169.4931585,14.20786455,254.8387847,24.03094736,3.475812678,yellow,44.54012686,51.49664646
785873,16.00560477,85.62666863,22.65402714,clayey,5.948064232,8.807069092,12.6970884,1.482425308,190.6751967,17.59485556,227.4348679,36.56216299,3.373819749,red,46.76378622,24.59143215
785881,19.55174389,94.73393428,6.23361498,clayey,6.990472665,4.62519756,30.69602079,1.574408815,25.97477754,18.18949123,303.3667102,26.51415841,4.914587662,red,30.14071007,58.99099782
785932,14.0795449,94.24492743,13.15295231,loamy,6.738430741,2.350778213,21.15242245,0.80001903,176.7533,46.92758842,390.6014494,34.92988717,1.143042392,yellow,32.03988077,55.66788911
786090,36.80824865,95.04356668,16.48426467,loamy,5.27471326,7.000681985,7.013358181,1.476244578,78.05839762,16.05351023,372.0101761,11.48654188,1.292115882,yellow,28.56926531,51.34850306
786151,24.22813671,85.92015145,25.90447029,clayey,5.002578583,3.550178336,27.29970594,0.963130811,106.6935392,42.96341449,333.895132,37.31079822,0.773935788,yellow,29.93413917,54.80930103
786162,10.86958323,73.21869959,11.73684508,sandy,6.843047396,4.858086979,10.18868469,1.58670889,48.19608591,17.29910091,304.2850911,23.45451989,4.835957362,brown,28.58324835,44.5071264
786200,31.60707562,94.54106054,18.14213905,clayey,7.419494915,6.958771957,11.6894112,1.237284318,15.7666452,14.15051688,339.998275,28.57707653,1.977246081,red,36.45070242,57.15776811
786498,16.77435141,94.01577397,26.71493471,loamy,7.339258146,1.649517863,28.6685724,1.553026652,19.19590518,10.56221362,346.3132202,33.72896861,1.008504342,black,26.45832082,47.06974652
786678,21.4968622,68.60597337,26.97332909,clayey,5.090023519,4.370340215,6.369145571,0.885619898,185.6962938,35.41685658,299.3036852,31.16486378,4.632653422,black,35.02059357,21.47991161
786750,20.46956913,78.80665838,24.0421195,sandy,4.840446555,9.40434076,11.8607505,1.112405476,14.98156161,44.14867013,346.7251889,30.55210977,0.362200349,black,28.51765577,46.00826854
786789,25.39019723,92.60956507,20.0534411,clayey,4.554505247,9.247062893,22.96136624,0.923327167,115.7289151,24.9094092,321.7938569,12.75892907,0.902902804,yellow,37.27654127,53.63577966
786847,33.73171107,84.85752355,20.31620429,clayey,5.400176609,8.255636553,11.35505417,1.28699578,190.0641797,22.32011392,315.5704226,34.91937442,1.9760215,yellow,47.89577117,27.88728122
786997,32.41577398,93.43657011,19.83639833,loamy,8.078982325,7.869454681,33.59591538,1.21387231,135.7548153,12.37823716,359.0905624,32.56490234,1.253927759,black,28.92949663,53.64046258
787005,20.63157736,95.67701609,7.633610417,sandy,5.353552854,7.845181698,29.9380301,1.066324346,192.2856897,25.35481835,161.5387271,37.59858269,0.742973246,black,48.99907941,41.40122808
787149,30.5482147,91.87281904,13.07343672,sandy,8.239342477,1.110200288,16.62377683,1.348896837,108.9997941,25.79439668,232.3301459,39.64076944,0.864784628,yellow,35.70767077,34.38964452
787163,28.07995554,81.01391217,20.96329103,clayey,6.002014783,2.548314488,31.60979264,1.397552493,63.71003599,33.22273126,162.3907255,19.3639081,4.826643005,brown,29.97022707,27.97784076
787201,16.6878473,69.14805217,19.4956815,sandy,4.142256053,2.927287883,34.81189365,1.208699536,104.3815158,34.47656263,129.6629251,15.99798644,4.360795384,brown,27.26802437,29.43340626
787208,28.39638946,87.00989855,24.62521533,sandy,4.621590064,2.520831285,24.50763296,1.385739247,91.42802524,19.81191853,382.4868098,18.32145046,3.431897151,brown,37.12457264,57.10805652
787272,11.33088124,86.59860254,6.105466035,sandy,6.947155684,8.989038298,9.542483398,1.055589991,103.6326691,19.29867956,103.1558856,21.54032597,2.387341356,yellow,40.00996986,36.07503614
787659,28.08837324,82.81738263,6.336934756,loamy,5.953519609,6.108920913,26.7107725,1.182172844,70.05142223,28.89697194,312.8180745,34.87529868,2.333809623,brown,39.31456777,38.07120193
787686,31.33904985,69.93142756,13.42721962,clayey,5.301109427,6.100319976,8.666356058,0.819031257,20.72832519,44.59006072,145.3391993,35.2635002,0.794357486,black,30.26573066,56.76628068
787689,27.94385943,87.46961842,16.00331171,clayey,5.941626262,8.419756658,5.986541827,1.080039563,126.4532929,37.22205111,137.050901,30.28600146,0.608409623,black,35.42974065,52.84968073
787700,34.03290756,82.22258023,26.46102126,sandy,4.333195347,8.403863113,8.634880612,1.1007414,42.79810123,30.02497918,258.7034858,38.51574038,3.701693425,red,34.27264398,36.91581138
787720,18.85595634,91.28776149,5.810254905,sandy,4.979984035,3.055831707,23.74673302,1.479851292,34.93095983,33.88643566,139.4305789,23.23951514,4.397120977,black,34.67716789,31.20051704
787728,18.75188744,88.86012374,23.25504669,loamy,7.875065944,5.182297303,21.76292213,1.293748356,67.77449945,33.14965024,305.1323041,10.80620939,0.583831623,black,34.05214714,42.67201948
787749,19.72340204,95.10420795,5.002430804,clayey,6.749258833,4.665723603,7.45326392,0.905104145,88.31921407,21.57028511,303.8485709,35.62170557,0.386126154,red,37.54334027,47.75980345
788036,32.60879908,92.7118135,25.74837797,clayey,6.909140351,7.173831327,16.54479703,1.255463066,144.5124211,11.08660831,229.0338654,17.84215342,1.790658935,brown,28.09855767,52.46226887
788279,32.74213174,94.32600221,13.57950032,clayey,8.694835334,8.391966641,7.45168177,1.009278953,185.2638655,40.15633398,145.3549797,35.92142111,1.812977579,black,40.73546103,29.83897365
788344,29.16289126,94.64280465,26.93715331,clayey,4.639517603,5.033662264,12.65231238,0.914565339,68.41997549,30.27302722,174.0101718,30.82259217,4.315574889,brown,31.39106397,21.05401234
788372,31.65080356,73.39976774,20.70044689,clayey,6.075080871,2.171483296,29.4544557,1.10411298,23.50545539,34.64280896,326.2301356,35.54210117,3.33845931,yellow,38.38441953,35.57565572
788378,30.26108946,84.27422006,5.956782056,loamy,6.271718447,3.134547557,18.77193543,1.075395177,8.25712752,33.14647841,150.3285115,32.32405655,4.589676075,brown,35.11599549,32.61859372
788443,9.801990003,83.29982106,22.41609855,loamy,5.121954389,9.696450613,27.83340241,1.142023418,17.69185206,37.8145809,300.7486118,19.81236918,3.2061896,black,34.79482591,27.50890735
788521,18.92894825,74.50288487,10.39880163,sandy,4.934350185,7.671063353,27.73422182,0.956475497,167.7778033,29.08266713,306.3626483,29.87968584,0.887388288,brown,48.07284069,40.39583898
788527,22.51249554,82.36925214,5.353130033,clayey,8.932453,4.322938164,24.6375758,1.289505563,126.7922921,31.69999296,249.6234441,12.75732498,2.752475183,brown,47.41009391,48.2673069
788528,9.208739523,77.12362303,8.963512434,clayey,6.155075474,1.963505222,24.94111457,1.441224988,157.6955755,24.23022202,119.939392,23.16000487,2.049072478,red,27.88494029,30.66250416
788576,9.638931038,91.87630713,15.69890791,sandy,4.791611985,8.834667847,14.76269828,1.425314582,102.3653088,47.75672605,293.9068555,17.32557178,1.517199074,yellow,27.64523527,31.37410418
788686,20.61007052,70.11964925,5.908172306,clayey,6.491335756,9.44341724,8.22770499,1.180511828,13.3840701,16.37057005,209.0481277,35.69192819,3.948968378,brown,42.01981772,21.86898493
788879,32.85444482,70.33714628,9.276868012,loamy,6.369013797,4.328469898,23.7979031,1.386180592,107.9256517,42.93154403,286.3199954,24.39133489,2.809670704,red,30.46496545,45.39261385
788988,21.7381956,76.38824868,13.30767742,loamy,8.323810766,5.141475881,28.33001207,1.576829413,85.55663538,46.92484032,368.1426356,27.64023619,1.309860619,brown,26.83539964,52.22723823
789003,34.97599434,88.04043687,24.6481318,sandy,6.308935174,6.804285931,31.70207628,0.859547348,103.9118708,27.88765853,225.1829426,21.23099715,1.900870024,yellow,32.80398244,27.74426566
789324,31.15569661,87.87823376,28.9988234,loamy,5.310385591,9.890217673,9.053888721,1.535889919,34.26496973,26.52482532,296.2181119,19.39133429,2.127039864,red,26.88256589,59.54803484
789363,15.33706033,73.16923262,10.13476224,loamy,7.542019035,1.409850975,30.1318009,1.537074374,168.8324933,22.78940577,353.260602,22.62156111,1.323800756,yellow,30.06427493,45.97184754
789403,17.45311433,94.4289371,14.06637937,loamy,4.518642041,4.158800564,19.46585638,1.21348132,190.2197364,34.84099259,117.6169817,36.07870018,1.801362164,red,30.96743133,43.61451129
789457,24.64063791,79.11241101,24.1013086,clayey,5.348426431,5.579935777,13.30137534,0.836146756,112.5583055,28.1132624,110.8397421,29.38042898,1.857807711,red,28.58320065,28.28789289
789663,27.40653955,89.31662722,20.05791718,sandy,6.552269624,3.99442966,24.54791123,0.946563363,42.49664108,24.17707421,236.6310617,12.03780223,1.634859671,red,43.1289586,28.08949689
789671,24.34053849,85.42434532,12.75323727,sandy,4.903879842,7.710166739,21.72545204,1.492703447,72.04337713,34.76003223,317.1671322,15.1294104,1.683375221,red,32.86835361,25.07493074
789723,24.22913878,71.73453215,27.79335224,loamy,8.150593981,4.300423724,14.71856717,0.9880176,106.9973459,32.88363058,262.9661639,32.4559177,0.848249529,yellow,32.11506592,34.13038417
789960,30.24666597,85.15469809,18.97479734,clayey,6.572416056,4.000165509,15.692539,1.565010159,55.85924343,11.33607667,366.3462481,16.64673834,0.253909496,yellow,28.6891936,53.33085487
790152,34.49376259,82.21996769,17.83608847,sandy,7.261790237,8.94806214,32.35596336,1.255212179,58.6402706,19.57932818,388.3186041,10.08900235,4.942906898,red,31.25492578,44.94268741
790495,30.05971694,71.96780152,26.33421707,loamy,4.570622044,4.926439442,18.92730156,1.181278367,137.7714494,36.58463369,287.7080153,27.08735179,1.545237222,brown,32.60132302,23.95371287
790788,14.80301482,87.50361011,16.93965904,sandy,8.580867715,9.066796528,14.65917679,1.400596565,134.9234656,37.76879989,341.0256245,31.90298789,0.363885483,brown,29.68013115,49.57775413
790810,22.2805374,80.83465225,13.36460109,loamy,7.460794901,5.098359751,17.46799702,1.016913041,18.82830729,16.50430544,343.2895152,10.26569555,1.190055852,red,28.16258602,47.63828045
790829,23.82121648,80.3083968,15.7998939,clayey,7.659251006,5.913188933,26.90112707,1.377955261,24.99188842,34.84511067,376.5833516,23.21797606,1.128018085,yellow,35.57738621,38.86923082
790906,18.1556867,74.65317838,26.31615691,clayey,7.776751044,7.421513313,26.78284627,1.502889849,196.1957405,20.03696371,238.5891391,13.92698022,0.36561665,red,42.74837908,27.14581665
790936,35.41209369,72.83631718,26.7791362,sandy,7.844235651,9.325772903,31.7417347,0.956217623,168.2694205,17.67172658,209.5989806,17.37411521,4.942432537,yellow,46.29662283,38.19397956
790952,19.33423264,78.74074503,14.65432671,loamy,8.910302152,7.440292374,19.22416812,0.830810414,77.45812061,47.26879096,211.6304977,16.99987523,2.806192828,brown,29.21320049,29.30460002
791140,21.18194955,94.37447935,16.80135291,loamy,6.064976755,1.89559381,5.66642942,1.153277588,5.646794946,24.96131215,160.9472533,29.22363928,2.336326173,yellow,32.13705454,21.02921346
791175,32.25347715,93.30818142,27.90616264,loamy,7.474775916,6.227611753,34.25354976,1.387969052,138.628989,10.91779184,341.0883153,21.38107025,3.726301701,yellow,37.50138447,53.46639552
791337,11.27872236,71.90401656,26.30158481,loamy,5.615214023,4.860647354,33.17043647,1.317384544,7.483243541,35.35933744,221.8586206,11.40709932,1.445207563,yellow,46.62566898,46.81069623
791422,20.63112571,88.14361136,14.02141518,clayey,5.106763449,9.325133463,11.78816318,0.841708592,163.2791547,48.70186915,115.1129821,29.54615355,1.224866291,brown,45.7552256,30.36656614
791427,32.54473029,92.35107513,16.37310251,loamy,4.998163381,5.418195292,13.86577029,1.022901662,7.7621134,37.30344711,288.290252,26.14737692,0.667401364,yellow,27.75042114,53.55152905
791439,27.86238332,74.09179769,8.491900188,sandy,6.872770728,2.795876117,28.01764033,0.808716824,56.20015246,16.85093282,301.1121121,34.85617212,3.188454897,brown,42.45699991,56.36398849
791516,29.59925552,74.32821512,29.29402236,clayey,6.761179802,3.087955979,27.06142261,1.42742615,14.55504326,11.64586317,234.0614098,29.60322089,4.00448699,black,48.65742301,39.8334934
791554,32.90564228,85.16131469,18.49470279,sandy,6.950233515,5.330515504,28.15993709,0.872373674,15.74236723,39.16255834,370.3116947,22.6964919,4.891447903,yellow,46.51101762,44.19199279
791976,34.83422966,92.81731279,11.32946743,loamy,7.766549919,9.429256038,26.45464958,1.500733363,143.8734729,43.38187413,315.40267,23.56915754,0.243275611,black,25.18384133,28.97070468
791996,27.80589487,69.71046045,10.17970623,loamy,4.810865452,6.989814598,34.22855072,0.947293028,83.10999631,43.6084039,255.896068,12.13438569,0.283518627,black,38.33406995,30.36443015
792083,35.67843826,86.77942724,13.90959875,loamy,7.980550515,1.308650165,9.158404608,1.144995413,34.95796791,23.48305268,326.6297204,14.90043579,2.37737442,yellow,35.64589175,58.02310786
792115,15.25768234,74.28940777,20.2386843,loamy,6.887991248,3.440969575,33.75208068,1.450295893,151.2386943,27.75280344,299.1271574,16.11107079,1.958984467,brown,30.892628,53.15425697
792325,36.94998864,76.45016136,5.397854774,clayey,8.763788243,5.528921634,18.87479204,1.395830172,47.83301569,28.86613268,358.835652,29.00453608,0.689491041,red,27.01352305,21.03598186
792400,35.6280265,74.37579046,11.18568713,loamy,8.599231293,6.1599573,13.7986241,0.820481051,179.4551461,25.49344772,222.810169,33.43026065,1.969867938,yellow,41.98265769,40.25138428
792407,12.9810889,78.56793782,13.22004964,sandy,7.278816923,6.208328344,27.46516965,1.47035813,158.2317862,29.07507226,376.0260343,33.74775562,4.788552745,brown,28.86030623,34.97453404
792470,10.72954771,85.04937311,29.10964606,loamy,5.746889332,1.577066705,13.47608239,1.58997772,141.8478804,18.8807897,211.4532805,11.20915214,4.633692921,brown,34.82110908,59.65375842
792482,18.23376401,84.55264143,19.15796069,loamy,5.472141876,4.715378748,27.79756564,1.107054984,34.36334929,41.10109313,287.0225907,23.93218612,3.856642475,red,25.00967083,54.56068056
792517,9.976154995,73.09049584,29.44006034,sandy,6.8304034,1.593429183,8.378328873,1.41743404,41.17422461,49.50555586,274.0769417,18.3284843,1.219565495,yellow,47.87689848,28.64792287
792518,31.67566698,83.48616438,23.84689846,sandy,8.43014561,2.213285956,24.82251208,1.507878428,66.60192933,41.06181707,112.541599,23.93102351,2.583790935,brown,32.38043483,53.26968465
792577,14.5359671,77.83057552,7.732224975,loamy,6.235191421,5.064220323,27.55146155,0.846080887,8.673820326,18.64243895,178.1100944,30.33170365,1.240069789,brown,36.02575829,47.29979492
792777,35.34543279,95.51921368,15.52184595,loamy,7.049458024,3.344497438,20.60112953,0.966976923,167.7081117,27.31707401,172.1390931,39.24197336,1.417276258,yellow,34.25982978,46.30182606
792841,14.0091536,81.72139559,11.6531218,sandy,4.524636902,2.203271306,24.00702632,1.090155461,49.25126656,17.70706416,238.7155629,23.36546224,2.362886523,red,43.12325941,35.75363355
792941,9.543760712,95.19545295,12.76843468,loamy,7.057221319,7.44476801,12.99131749,1.187078944,28.97626885,21.90911953,370.832193,38.46699164,0.17496652,yellow,32.25103408,57.24988741
792953,24.30748743,81.95610281,26.7012612,clayey,5.445108034,6.229060404,34.77898089,1.518711293,159.7495109,29.93040371,328.4187807,10.71841535,3.731306084,red,35.94698664,23.24147513
792980,31.369694,80.93920292,27.32236684,sandy,6.093645695,9.967213138,12.19664594,1.407077189,108.9136567,47.96728254,199.3769367,22.00179451,4.390205866,yellow,46.04489551,44.98007587
793179,21.21923368,69.30150204,13.86007569,sandy,4.198134422,6.234468376,7.951491776,1.453298768,111.1873039,47.53769354,118.3486447,15.02086409,3.776525775,red,37.91325025,34.68989749
793188,30.40539528,85.34578059,17.17708538,loamy,4.265883252,3.005907817,13.72422093,0.858382918,95.19822099,44.81586998,342.1542808,24.16917667,3.685844683,yellow,34.03299893,43.20001409
793203,27.55953605,77.43888326,27.63658513,sandy,7.83768726,3.218779969,21.56309465,1.500857321,72.19925106,49.05965462,154.1539799,27.26848805,2.686031027,red,37.30394788,38.60246953
793215,28.74457608,88.00006629,22.84604087,loamy,6.499522757,8.972181269,32.43015281,1.372151543,91.26182788,30.07610074,277.0101262,30.91510356,3.255623141,yellow,32.80986349,31.85931892
793332,24.88989308,88.77848346,8.334916205,clayey,4.14350161,2.582911904,34.80122177,1.113442054,40.31809369,49.43242665,223.3584929,12.82062267,1.158564344,brown,32.07812072,40.75430822
793465,27.1079747,74.60496984,9.355583987,sandy,4.233003317,3.607889039,25.93780988,1.099443338,131.4497903,38.42234571,392.6879799,15.28500671,2.982239276,yellow,26.93828294,25.24199678
793501,14.38279097,80.48229579,14.00721833,clayey,8.992779529,2.73244396,25.58535672,1.069059084,24.80466991,16.23037709,385.819334,17.71459804,3.849837995,brown,30.36733021,49.96175429
793508,20.57597121,82.91661124,18.84802539,sandy,5.900574887,2.38310858,26.57346858,1.309941577,85.60169401,42.91652582,293.8671413,37.10490716,0.962318179,yellow,27.76047526,47.81043144
793655,36.63037732,93.38696571,11.69744094,loamy,6.965054839,4.031508838,24.60662716,1.078569148,27.79005657,22.77706669,179.4755635,29.64162918,1.499917069,yellow,30.19473818,33.70616105
793700,15.07058062,69.58949356,18.29466291,clayey,8.452444578,1.904703324,21.1526671,1.26181174,23.89904094,39.55216049,390.5601846,17.67590011,3.71194596,red,41.21313876,31.43322135
793778,29.24556191,74.89941018,22.05831058,clayey,5.694474557,2.708650183,33.77964887,1.258868999,35.06479656,21.05958676,158.9561938,39.74513625,1.842747282,red,45.39045496,25.02948803
793798,17.40510664,82.01270753,21.24527314,sandy,5.754390924,1.210780302,11.01549555,1.090544291,7.210371543,19.13873494,111.7159907,28.12890269,1.794716895,red,27.00792252,20.29190064
794054,22.89928253,86.2028964,16.50120866,sandy,4.955067296,5.354627827,19.29355339,1.364717287,150.531164,25.83375924,397.7391949,16.45337176,4.546676953,red,32.68587948,49.54905603
794084,36.20420349,75.79227497,11.93754637,loamy,8.487910584,6.765389989,29.69617974,1.558977601,6.017432863,12.39553313,107.1017269,34.39601855,3.334465749,black,29.5201793,28.00685084
794087,23.95989328,95.74892731,26.50385768,loamy,7.880723246,7.472575572,19.61284772,0.941787256,28.92223352,36.74997181,163.8907227,24.57135097,2.414064557,brown,41.42465536,34.09969979
794139,26.67044099,81.85872777,14.17093677,clayey,7.315650272,4.343415367,25.1891469,1.307649461,146.2248752,42.67963885,204.9523461,15.69020538,0.615589606,black,45.11733547,21.04947388
794278,9.436664388,88.12470215,28.22185312,loamy,6.434243002,9.977366462,22.7179531,1.240265406,107.0305616,18.12884808,331.8078362,39.31200538,1.183154857,yellow,48.08320074,36.48342434
794368,28.73019903,89.77322209,26.56427321,clayey,7.346002336,8.485219011,14.92614602,1.362769858,22.19084809,47.77005522,251.694674,10.59279235,0.548331686,brown,46.57926575,34.82367208
794392,18.42226197,95.11159933,9.854440316,clayey,5.118442468,5.638008417,18.5112822,1.228771291,113.9139765,20.6210343,372.1355342,25.65408012,1.700244923,yellow,38.57541941,43.84831747
794470,12.1130163,88.72889345,21.95210342,sandy,4.722605561,1.558916922,24.1700252,1.509758309,193.3470932,24.66397019,311.7711239,33.74935986,1.335343942,black,41.29461344,35.43724386
794472,21.98421812,68.5511487,14.49182894,loamy,8.427654281,9.876109582,27.57771603,1.137150221,112.6171564,23.93270826,337.3683815,32.93535157,0.935294107,red,47.72613742,28.66011331
794563,22.55666367,96.92768579,6.717063613,loamy,5.980505108,9.299370025,34.70362649,1.305300999,76.83205506,14.72622433,235.7166627,36.53062585,3.160190499,red,41.17934194,22.05181983
794642,16.60447813,70.86327499,16.95427107,sandy,4.764629435,9.717392937,7.001492595,1.476769278,52.71784004,18.15411883,386.2654245,34.903664,1.467208433,red,33.90626205,47.48588259
794658,33.48392388,70.91789067,17.71822119,sandy,4.412384021,7.195502476,9.81784694,1.128908486,15.1826871,38.26685126,150.5499169,31.04864987,0.613429005,red,29.9859145,45.38430565
794720,11.3539282,91.48570651,22.17053861,loamy,6.340699812,8.687475298,26.69183668,1.475772681,106.0865773,16.63985536,307.8109048,34.0157591,4.694788443,brown,45.53909222,55.73822138
794788,11.74540314,96.54493129,28.09042513,sandy,7.412379092,5.815572791,14.18605988,0.809102914,142.9193522,34.10471123,208.9956705,22.45737511,0.809278897,yellow,43.56885823,46.10195207
794832,30.29581676,84.3387729,13.60549765,clayey,6.722507875,3.381997886,11.11874683,1.186100316,46.42165994,36.6812836,140.763185,32.98579043,0.223124149,brown,36.57288623,29.91299051
794850,18.68416844,69.41698938,8.997720153,loamy,5.957027424,4.673169393,28.41690427,1.113355895,198.1327618,34.89037221,181.3005941,22.03419578,1.490782322,yellow,26.78962823,55.34506484
794891,20.3055534,70.0244967,19.99470072,loamy,5.815974344,9.601310848,26.73686254,0.954083592,155.8449717,40.13562223,280.5611137,34.74115988,1.323697692,yellow,41.06394798,29.21105376
795063,35.71664535,70.9636843,21.02649003,loamy,5.401849955,6.022271013,33.014642,1.002853034,189.8530033,47.70589031,363.8860599,28.84263228,3.996276164,black,46.22673689,21.33075731
795184,16.40035391,90.16207973,11.41644961,loamy,4.021953581,5.452131748,5.043410664,1.245582962,153.9999684,32.66159403,219.1997424,19.02961325,2.418959917,brown,33.56164463,32.27222791
795233,16.55145461,86.20448667,5.187163539,clayey,7.692035244,9.232471487,6.873354265,0.864519782,72.09554915,16.64547607,288.2844474,33.8376898,3.766509742,yellow,39.21372207,40.2971263
795243,33.50776357,85.43318065,24.10092376,loamy,4.385584875,3.793745274,9.42436623,0.995720066,140.4329408,19.14638567,191.8311516,13.72231929,2.0948045,black,43.0820197,59.51720636
795244,18.92971552,91.67832004,20.89258112,sandy,5.596036861,5.883878382,24.06024181,1.578249866,135.7434689,36.07437299,348.1917897,17.64749004,2.371251839,black,26.94958886,37.48724614
795298,15.45680748,70.54708275,10.44858151,loamy,8.448297692,3.777499282,7.751217963,1.149074709,98.11506565,30.10702994,156.6188634,33.62828692,2.358128788,yellow,26.84804243,23.89143565
795502,28.13598804,94.95704815,11.25477112,clayey,5.261612133,2.375726986,13.05804124,1.365848518,118.0088142,43.2227017,150.1976208,18.22122905,0.852824557,brown,27.19748341,50.4811997
795543,30.53897526,91.31794666,17.2315872,loamy,6.359000135,1.999596678,10.98064641,1.493336969,105.6918737,32.91655313,155.3908558,15.2073949,0.273052467,red,43.75555807,20.58982115
795779,12.63248925,79.99725491,28.65621283,sandy,7.321543348,1.757180453,20.40845034,0.915547766,44.15773976,17.76880292,348.5137528,14.12711374,2.205536706,yellow,26.69068117,51.20803293
795808,23.22969811,86.28431046,29.08112871,loamy,4.721667141,1.54882571,5.461631822,0.881592302,140.3913046,17.36728857,160.3887135,36.50198276,4.119067587,red,46.09428837,25.38539093
795901,35.31368445,88.56197488,19.29305881,sandy,7.460956845,1.401888941,5.954587164,1.564423812,119.516355,29.82914909,281.6564052,14.46255894,1.474800752,black,34.10843714,59.32742926
796021,30.2110364,71.76606226,12.6762633,loamy,7.470312405,7.516167591,23.54947846,1.167698024,156.7991341,30.42331924,336.2738542,14.79170246,0.519900019,black,34.77253847,49.19533725
796092,16.62388855,95.4719691,19.03595724,clayey,7.341153834,3.910811824,5.135363223,1.324240341,87.4197129,43.92732857,334.6898248,38.17472317,2.319327923,black,35.06861691,51.60249501
796100,20.01295387,80.92971388,16.63040696,clayey,6.280133333,3.077993493,27.82710066,1.108078106,17.32635176,26.21532105,345.6349821,34.99445204,2.535452378,brown,44.10680202,52.03988498
796212,24.52942799,94.14583659,11.08351813,loamy,8.869619049,3.208481559,26.43709745,1.361132616,145.026958,36.40158379,304.4537869,38.03436102,0.957023282,brown,42.51931407,59.07816336
796216,31.85768919,96.33622595,13.25962089,loamy,8.294491816,2.364778202,10.59846154,1.105531833,35.1058855,14.72276889,395.86271,36.68742338,4.84409,red,27.5576206,55.91366019
796391,13.50653833,72.91895669,17.22894432,clayey,7.887802735,9.933013922,25.98693718,1.412425487,133.6089431,13.68696331,148.4955994,34.05449932,4.581253136,black,28.87326777,45.93894177
796444,26.93034403,71.02473485,7.87602433,sandy,5.353358361,3.755881791,13.49212719,1.321182886,64.13670408,34.9284657,399.1376569,12.87351063,2.962075412,brown,27.76700522,27.34142974
796457,9.52451547,83.06267907,6.44274743,loamy,7.810482263,7.137939636,24.91795579,1.532940994,67.03164641,43.6988123,328.716962,21.51909568,1.205864784,red,31.07323807,25.33542335
796474,28.16289662,96.51479558,27.43977333,clayey,8.497066594,9.205120526,10.49211633,1.389342608,145.4196344,45.91567315,221.8987544,35.04667525,3.181615741,brown,37.61805044,28.00609695
796582,35.56987051,73.76034788,21.956268,loamy,4.810813168,2.612186332,7.916717775,0.993548169,175.4788171,19.82944421,170.4618793,24.59932988,3.664752086,red,27.91711149,20.90733003
796596,31.98426621,79.25385141,20.86590977,sandy,7.890106889,2.468710147,9.418204149,1.517853985,91.03534663,49.15725996,369.4666672,12.3767727,0.973865638,brown,47.4107483,25.73709031
796613,29.23863494,79.76711723,10.70249598,clayey,6.81204456,4.388377918,10.35268736,1.375869396,45.67747816,40.56414233,380.6297554,33.87166854,2.045993196,red,29.06300991,58.84030971
796736,9.9070213,73.17122752,28.77726748,sandy,4.407379385,2.588785653,20.44114388,0.940433392,18.94928057,30.58626635,372.0144376,32.40085075,1.355383457,yellow,40.38200167,38.9459998
796778,21.5535201,92.92239909,23.80249414,sandy,5.419935745,6.327040547,23.77115558,1.431616909,97.96402116,42.85965753,294.0109105,14.576242,3.514634673,brown,38.41421885,48.59043271
796851,14.83785407,87.42923793,8.939083555,clayey,5.902069347,4.610701417,19.62680826,1.002615688,119.7348042,25.63313218,391.7021803,35.27625384,0.722878953,black,45.56937595,40.96515966
796934,23.23217987,95.02761227,23.59786512,loamy,7.102021808,1.158272322,15.96222684,0.951072671,148.4859229,17.33726257,192.5043283,13.25186289,1.946679709,brown,47.47150349,44.78224047
797011,21.87756486,91.06744617,17.73790289,loamy,4.999499092,3.088940733,32.23824571,1.294543237,49.47934696,14.84709579,138.9377559,16.19305403,4.497109842,black,49.98255867,56.98070643
797095,20.97657821,72.70892508,15.9047438,loamy,4.643326436,8.303128257,23.73767366,1.008284077,168.3378152,45.41615862,360.8867187,24.94360634,3.007789972,black,25.71942875,26.76613682
797279,33.61716234,78.45203762,29.74921976,sandy,7.515277038,4.773473114,29.91342656,1.568439937,25.00963122,27.78177672,219.3550749,27.35754225,0.712310068,yellow,29.40221963,51.05004612
797339,35.03379971,95.25759518,29.85042641,sandy,7.09012953,1.345625027,10.8205081,1.419184282,162.6132038,15.80805029,218.86507,22.64948371,3.894175679,red,36.69397411,48.06418917
